country_code,country_name,state_code,state_name,municipality_code,municipality_name
BR,Brasil,15,Pará,1501253,Bannach
BR,Brasil,15,Pará,1501303,Barcarena
BR,Brasil,15,Pará,1501402,Belém
BR,Brasil,15,Pará,1501451,Belterra
BR,Brasil,15,Pará,1502756,Concórdia do Pará
BR,Brasil,15,Pará,1502764,Cumaru do Norte
BR,Brasil,15,Pará,1501501,Benevides
BR,Brasil,15,Pará,1501576,Bom Jesus do Tocantins
BR,Brasil,15,Pará,1501600,Bonito
BR,Brasil,15,Pará,1501709,Bragança
BR,Brasil,15,Pará,1501725,Brasil Novo
BR,Brasil,15,Pará,1501758,Brejo Grande do Araguaia
BR,Brasil,24,Rio Grande do Norte,2400406,Água Nova
BR,Brasil,15,Pará,1501782,Breu Branco
BR,Brasil,15,Pará,1501808,Breves
BR,Brasil,15,Pará,1501907,Bujaru
BR,Brasil,15,Pará,1501956,Cachoeira do Piriá
BR,Brasil,15,Pará,1502004,Cachoeira do Arari
BR,Brasil,15,Pará,1503408,Inhangapi
BR,Brasil,15,Pará,1503457,Ipixuna do Pará
BR,Brasil,15,Pará,1502103,Cametá
BR,Brasil,15,Pará,1502152,Canaã dos Carajás
BR,Brasil,15,Pará,1502202,Capanema
BR,Brasil,15,Pará,1502301,Capitão Poço
BR,Brasil,15,Pará,1502400,Castanhal
BR,Brasil,15,Pará,1502509,Chaves
BR,Brasil,15,Pará,1502608,Colares
BR,Brasil,15,Pará,1502707,Conceição do Araguaia
BR,Brasil,15,Pará,1502772,Curionópolis
BR,Brasil,15,Pará,1502806,Curralinho
BR,Brasil,15,Pará,1502855,Curuá
BR,Brasil,15,Pará,1502905,Curuçá
BR,Brasil,15,Pará,1502939,Dom Eliseu
BR,Brasil,15,Pará,1502954,Eldorado do Carajás
BR,Brasil,15,Pará,1503002,Faro
BR,Brasil,15,Pará,1503044,Floresta do Araguaia
BR,Brasil,15,Pará,1503077,Garrafão do Norte
BR,Brasil,15,Pará,1503093,Goianésia do Pará
BR,Brasil,15,Pará,1503101,Gurupá
BR,Brasil,15,Pará,1503200,Igarapé-Açu
BR,Brasil,15,Pará,1503309,Igarapé-Miri
BR,Brasil,24,Rio Grande do Norte,2403707,Felipe Guerra
BR,Brasil,15,Pará,1503507,Irituia
BR,Brasil,15,Pará,1503606,Itaituba
BR,Brasil,15,Pará,1503705,Itupiranga
BR,Brasil,15,Pará,1503754,Jacareacanga
BR,Brasil,15,Pará,1503804,Jacundá
BR,Brasil,15,Pará,1503903,Juruti
BR,Brasil,15,Pará,1504000,Limoeiro do Ajuru
BR,Brasil,15,Pará,1504059,Mãe do Rio
BR,Brasil,15,Pará,1504109,Magalhães Barata
BR,Brasil,15,Pará,1504208,Marabá
BR,Brasil,15,Pará,1504307,Maracanã
BR,Brasil,15,Pará,1504406,Marapanim
BR,Brasil,15,Pará,1504422,Marituba
BR,Brasil,15,Pará,1504455,Medicilândia
BR,Brasil,15,Pará,1504505,Melgaço
BR,Brasil,15,Pará,1504604,Mocajuba
BR,Brasil,15,Pará,1504703,Moju
BR,Brasil,22,Piauí,2203859,Floresta do Piauí
BR,Brasil,15,Pará,1504752,Mojuí dos Campos
BR,Brasil,15,Pará,1504802,Monte Alegre
BR,Brasil,15,Pará,1504901,Muaná
BR,Brasil,15,Pará,1504950,Nova Esperança do Piriá
BR,Brasil,15,Pará,1504976,Nova Ipixuna
BR,Brasil,15,Pará,1505601,Peixe-Boi
BR,Brasil,15,Pará,1505007,Nova Timboteua
BR,Brasil,15,Pará,1505031,Novo Progresso
BR,Brasil,15,Pará,1505064,Novo Repartimento
BR,Brasil,15,Pará,1505106,Óbidos
BR,Brasil,15,Pará,1505205,Oeiras do Pará
BR,Brasil,15,Pará,1505304,Oriximiná
BR,Brasil,15,Pará,1505403,Ourém
BR,Brasil,15,Pará,1505437,Ourilândia do Norte
BR,Brasil,15,Pará,1505486,Pacajá
BR,Brasil,15,Pará,1505494,Palestina do Pará
BR,Brasil,15,Pará,1505502,Paragominas
BR,Brasil,15,Pará,1505536,Parauapebas
BR,Brasil,15,Pará,1505551,Pau D'Arco
BR,Brasil,15,Pará,1505635,Piçarra
BR,Brasil,15,Pará,1505650,Placas
BR,Brasil,15,Pará,1505700,Ponta de Pedras
BR,Brasil,15,Pará,1505809,Portel
BR,Brasil,15,Pará,1505908,Porto de Moz
BR,Brasil,15,Pará,1506005,Prainha
BR,Brasil,15,Pará,1506104,Primavera
BR,Brasil,15,Pará,1506112,Quatipuru
BR,Brasil,15,Pará,1506138,Redenção
BR,Brasil,15,Pará,1506161,Rio Maria
BR,Brasil,22,Piauí,2206100,Matias Olímpio
BR,Brasil,15,Pará,1506187,Rondon do Pará
BR,Brasil,15,Pará,1506195,Rurópolis
BR,Brasil,15,Pará,1506203,Salinópolis
BR,Brasil,15,Pará,1506302,Salvaterra
BR,Brasil,15,Pará,1506351,Santa Bárbara do Pará
BR,Brasil,15,Pará,1506906,Santarém Novo
BR,Brasil,15,Pará,1506401,Santa Cruz do Arari
BR,Brasil,15,Pará,1506500,Santa Izabel do Pará
BR,Brasil,15,Pará,1506559,Santa Luzia do Pará
BR,Brasil,15,Pará,1506583,Santa Maria das Barreiras
BR,Brasil,15,Pará,1506609,Santa Maria do Pará
BR,Brasil,15,Pará,1506708,Santana do Araguaia
BR,Brasil,15,Pará,1506807,Santarém
BR,Brasil,21,Maranhão,2100105,Afonso Cunha
BR,Brasil,15,Pará,1507003,Santo Antônio do Tauá
BR,Brasil,15,Pará,1507102,São Caetano de Odivelas
BR,Brasil,15,Pará,1507151,São Domingos do Araguaia
BR,Brasil,15,Pará,1507201,São Domingos do Capim
BR,Brasil,15,Pará,1507300,São Félix do Xingu
BR,Brasil,15,Pará,1507409,São Francisco do Pará
BR,Brasil,15,Pará,1507458,São Geraldo do Araguaia
BR,Brasil,15,Pará,1507466,São João da Ponta
BR,Brasil,15,Pará,1507474,São João de Pirabas
BR,Brasil,15,Pará,1507508,São João do Araguaia
BR,Brasil,15,Pará,1507607,São Miguel do Guamá
BR,Brasil,21,Maranhão,2100501,Alto Parnaíba
BR,Brasil,24,Rio Grande do Norte,2405009,Jaçanã
BR,Brasil,15,Pará,1507706,São Sebastião da Boa Vista
BR,Brasil,15,Pará,1507755,Sapucaia
BR,Brasil,15,Pará,1507805,Senador José Porfírio
BR,Brasil,15,Pará,1507904,Soure
BR,Brasil,15,Pará,1507953,Tailândia
BR,Brasil,15,Pará,1507961,Terra Alta
BR,Brasil,15,Pará,1507979,Terra Santa
BR,Brasil,15,Pará,1508001,Tomé-Açu
BR,Brasil,15,Pará,1508035,Tracuateua
BR,Brasil,15,Pará,1508050,Trairão
BR,Brasil,15,Pará,1508084,Tucumã
BR,Brasil,15,Pará,1508100,Tucuruí
BR,Brasil,15,Pará,1508126,Ulianópolis
BR,Brasil,15,Pará,1508159,Uruará
BR,Brasil,17,Tocantins,1703602,Brasilândia do Tocantins
BR,Brasil,15,Pará,1508209,Vigia
BR,Brasil,15,Pará,1508308,Viseu
BR,Brasil,15,Pará,1508357,Vitória do Xingu
BR,Brasil,15,Pará,1508407,Xinguara
BR,Brasil,16,Amapá,1600055,Serra do Navio
BR,Brasil,16,Amapá,1600105,Amapá
BR,Brasil,16,Amapá,1600154,Pedra Branca do Amapari
BR,Brasil,16,Amapá,1600204,Calçoene
BR,Brasil,16,Amapá,1600212,Cutias
BR,Brasil,16,Amapá,1600238,Ferreira Gomes
BR,Brasil,16,Amapá,1600253,Itaubal
BR,Brasil,16,Amapá,1600279,Laranjal do Jari
BR,Brasil,16,Amapá,1600303,Macapá
BR,Brasil,16,Amapá,1600402,Mazagão
BR,Brasil,16,Amapá,1600501,Oiapoque
BR,Brasil,16,Amapá,1600535,Porto Grande
BR,Brasil,16,Amapá,1600550,Pracuúba
BR,Brasil,16,Amapá,1600600,Santana
BR,Brasil,16,Amapá,1600709,Tartarugalzinho
BR,Brasil,16,Amapá,1600808,Vitória do Jari
BR,Brasil,17,Tocantins,1700251,Abreulândia
BR,Brasil,17,Tocantins,1700301,Aguiarnópolis
BR,Brasil,24,Rio Grande do Norte,2405108,Jandaíra
BR,Brasil,17,Tocantins,1700350,Aliança do Tocantins
BR,Brasil,17,Tocantins,1700400,Almas
BR,Brasil,17,Tocantins,1700707,Alvorada
BR,Brasil,17,Tocantins,1701002,Ananás
BR,Brasil,17,Tocantins,1701051,Angico
BR,Brasil,17,Tocantins,1701101,Aparecida do Rio Negro
BR,Brasil,17,Tocantins,1701309,Aragominas
BR,Brasil,17,Tocantins,1701903,Araguacema
BR,Brasil,17,Tocantins,1702000,Araguaçu
BR,Brasil,17,Tocantins,1702109,Araguaína
BR,Brasil,17,Tocantins,1702158,Araguanã
BR,Brasil,17,Tocantins,1702208,Araguatins
BR,Brasil,21,Maranhão,2111300,São Luís
BR,Brasil,17,Tocantins,1702307,Arapoema
BR,Brasil,17,Tocantins,1702406,Arraias
BR,Brasil,17,Tocantins,1702554,Augustinópolis
BR,Brasil,17,Tocantins,1702703,Aurora do Tocantins
BR,Brasil,17,Tocantins,1702901,Axixá do Tocantins
BR,Brasil,17,Tocantins,1703008,Babaçulândia
BR,Brasil,26,Pernambuco,2603603,Camutanga
BR,Brasil,17,Tocantins,1703057,Bandeirantes do Tocantins
BR,Brasil,17,Tocantins,1703073,Barra do Ouro
BR,Brasil,17,Tocantins,1703107,Barrolândia
BR,Brasil,17,Tocantins,1703206,Bernardo Sayão
BR,Brasil,17,Tocantins,1703305,Bom Jesus do Tocantins
BR,Brasil,17,Tocantins,1703701,Brejinho de Nazaré
BR,Brasil,17,Tocantins,1703800,Buriti do Tocantins
BR,Brasil,17,Tocantins,1703826,Cachoeirinha
BR,Brasil,17,Tocantins,1703842,Campos Lindos
BR,Brasil,17,Tocantins,1703867,Cariri do Tocantins
BR,Brasil,17,Tocantins,1703883,Carmolândia
BR,Brasil,17,Tocantins,1703891,Carrasco Bonito
BR,Brasil,17,Tocantins,1703909,Caseara
BR,Brasil,17,Tocantins,1704105,Centenário
BR,Brasil,17,Tocantins,1704600,Chapada de Areia
BR,Brasil,24,Rio Grande do Norte,2415008,Vila Flor
BR,Brasil,17,Tocantins,1705102,Chapada da Natividade
BR,Brasil,17,Tocantins,1705508,Colinas do Tocantins
BR,Brasil,17,Tocantins,1705557,Combinado
BR,Brasil,17,Tocantins,1705607,Conceição do Tocantins
BR,Brasil,17,Tocantins,1706001,Couto Magalhães
BR,Brasil,17,Tocantins,1706100,Cristalândia
BR,Brasil,17,Tocantins,1706258,Crixás do Tocantins
BR,Brasil,17,Tocantins,1706506,Darcinópolis
BR,Brasil,17,Tocantins,1707009,Dianópolis
BR,Brasil,17,Tocantins,1707108,Divinópolis do Tocantins
BR,Brasil,17,Tocantins,1707207,Dois Irmãos do Tocantins
BR,Brasil,17,Tocantins,1707306,Dueré
BR,Brasil,17,Tocantins,1707405,Esperantina
BR,Brasil,17,Tocantins,1707553,Fátima
BR,Brasil,17,Tocantins,1707652,Figueirópolis
BR,Brasil,17,Tocantins,1707702,Filadélfia
BR,Brasil,17,Tocantins,1708205,Formoso do Araguaia
BR,Brasil,17,Tocantins,1708254,Tabocão
BR,Brasil,17,Tocantins,1708304,Goianorte
BR,Brasil,17,Tocantins,1709005,Goiatins
BR,Brasil,17,Tocantins,1709302,Guaraí
BR,Brasil,17,Tocantins,1709500,Gurupi
BR,Brasil,17,Tocantins,1709807,Ipueiras
BR,Brasil,17,Tocantins,1710508,Itacajá
BR,Brasil,17,Tocantins,1710706,Itaguatins
BR,Brasil,17,Tocantins,1710904,Itapiratins
BR,Brasil,17,Tocantins,1711100,Itaporã do Tocantins
BR,Brasil,17,Tocantins,1711506,Jaú do Tocantins
BR,Brasil,17,Tocantins,1711803,Juarina
BR,Brasil,17,Tocantins,1711902,Lagoa da Confusão
BR,Brasil,17,Tocantins,1711951,Lagoa do Tocantins
BR,Brasil,17,Tocantins,1712009,Lajeado
BR,Brasil,17,Tocantins,1712157,Lavandeira
BR,Brasil,17,Tocantins,1712405,Lizarda
BR,Brasil,17,Tocantins,1712454,Luzinópolis
BR,Brasil,17,Tocantins,1712504,Marianópolis do Tocantins
BR,Brasil,17,Tocantins,1712702,Mateiros
BR,Brasil,17,Tocantins,1712801,Maurilândia do Tocantins
BR,Brasil,17,Tocantins,1713205,Miracema do Tocantins
BR,Brasil,17,Tocantins,1713304,Miranorte
BR,Brasil,17,Tocantins,1713601,Monte do Carmo
BR,Brasil,17,Tocantins,1713700,Monte Santo do Tocantins
BR,Brasil,17,Tocantins,1713809,Palmeiras do Tocantins
BR,Brasil,17,Tocantins,1713957,Muricilândia
BR,Brasil,17,Tocantins,1714203,Natividade
BR,Brasil,17,Tocantins,1714302,Nazaré
BR,Brasil,17,Tocantins,1714880,Nova Olinda
BR,Brasil,17,Tocantins,1715150,Novo Alegre
BR,Brasil,17,Tocantins,1715259,Novo Jardim
BR,Brasil,17,Tocantins,1715507,Oliveira de Fátima
BR,Brasil,17,Tocantins,1715705,Palmeirante
BR,Brasil,17,Tocantins,1715754,Palmeirópolis
BR,Brasil,17,Tocantins,1716109,Paraíso do Tocantins
BR,Brasil,17,Tocantins,1716208,Paranã
BR,Brasil,17,Tocantins,1716307,Pau D'Arco
BR,Brasil,17,Tocantins,1716505,Pedro Afonso
BR,Brasil,17,Tocantins,1716604,Peixe
BR,Brasil,17,Tocantins,1716653,Pequizeiro
BR,Brasil,17,Tocantins,1718402,Presidente Kennedy
BR,Brasil,17,Tocantins,1716703,Colméia
BR,Brasil,17,Tocantins,1717008,Pindorama do Tocantins
BR,Brasil,17,Tocantins,1717206,Piraquê
BR,Brasil,17,Tocantins,1717503,Pium
BR,Brasil,17,Tocantins,1717800,Ponte Alta do Bom Jesus
BR,Brasil,17,Tocantins,1717909,Ponte Alta do Tocantins
BR,Brasil,17,Tocantins,1718006,Porto Alegre do Tocantins
BR,Brasil,17,Tocantins,1718204,Porto Nacional
BR,Brasil,17,Tocantins,1718303,Praia Norte
BR,Brasil,17,Tocantins,1718451,Pugmil
BR,Brasil,17,Tocantins,1718501,Recursolândia
BR,Brasil,17,Tocantins,1718550,Riachinho
BR,Brasil,17,Tocantins,1718659,Rio da Conceição
BR,Brasil,17,Tocantins,1718709,Rio dos Bois
BR,Brasil,17,Tocantins,1718758,Rio Sono
BR,Brasil,17,Tocantins,1718808,Sampaio
BR,Brasil,17,Tocantins,1718840,Sandolândia
BR,Brasil,17,Tocantins,1718865,Santa Fé do Araguaia
BR,Brasil,17,Tocantins,1718881,Santa Maria do Tocantins
BR,Brasil,17,Tocantins,1718899,Santa Rita do Tocantins
BR,Brasil,17,Tocantins,1720200,São Miguel do Tocantins
BR,Brasil,17,Tocantins,1718907,Santa Rosa do Tocantins
BR,Brasil,17,Tocantins,1719004,Santa Tereza do Tocantins
BR,Brasil,17,Tocantins,1720002,Santa Terezinha do Tocantins
BR,Brasil,17,Tocantins,1720101,São Bento do Tocantins
BR,Brasil,17,Tocantins,1720150,São Félix do Tocantins
BR,Brasil,17,Tocantins,1720259,São Salvador do Tocantins
BR,Brasil,17,Tocantins,1720309,São Sebastião do Tocantins
BR,Brasil,17,Tocantins,1720499,São Valério
BR,Brasil,17,Tocantins,1720655,Silvanópolis
BR,Brasil,17,Tocantins,1720804,Sítio Novo do Tocantins
BR,Brasil,17,Tocantins,1720853,Sucupira
BR,Brasil,17,Tocantins,1720903,Taguatinga
BR,Brasil,17,Tocantins,1720937,Taipas do Tocantins
BR,Brasil,17,Tocantins,1720978,Talismã
BR,Brasil,17,Tocantins,1721000,Palmas
BR,Brasil,25,Paraíba,2501203,Areial
BR,Brasil,17,Tocantins,1721109,Tocantínia
BR,Brasil,17,Tocantins,1721208,Tocantinópolis
BR,Brasil,17,Tocantins,1721257,Tupirama
BR,Brasil,17,Tocantins,1721307,Tupiratins
BR,Brasil,17,Tocantins,1722081,Wanderlândia
BR,Brasil,17,Tocantins,1722107,Xambioá
BR,Brasil,21,Maranhão,2100055,Açailândia
BR,Brasil,21,Maranhão,2100154,Água Doce do Maranhão
BR,Brasil,21,Maranhão,2100204,Alcântara
BR,Brasil,21,Maranhão,2100303,Aldeias Altas
BR,Brasil,21,Maranhão,2100402,Altamira do Maranhão
BR,Brasil,21,Maranhão,2100436,Alto Alegre do Maranhão
BR,Brasil,21,Maranhão,2100477,Alto Alegre do Pindaré
BR,Brasil,21,Maranhão,2100550,Amapá do Maranhão
BR,Brasil,21,Maranhão,2100600,Amarante do Maranhão
BR,Brasil,21,Maranhão,2100709,Anajatuba
BR,Brasil,21,Maranhão,2100808,Anapurus
BR,Brasil,21,Maranhão,2100832,Apicum-Açu
BR,Brasil,21,Maranhão,2100873,Araguanã
BR,Brasil,21,Maranhão,2111409,São Luís Gonzaga do Maranhão
BR,Brasil,21,Maranhão,2100907,Araioses
BR,Brasil,21,Maranhão,2100956,Arame
BR,Brasil,21,Maranhão,2101004,Arari
BR,Brasil,21,Maranhão,2101103,Axixá
BR,Brasil,21,Maranhão,2101202,Bacabal
BR,Brasil,21,Maranhão,2101939,Bernardo do Mearim
BR,Brasil,21,Maranhão,2101251,Bacabeira
BR,Brasil,21,Maranhão,2101301,Bacuri
BR,Brasil,21,Maranhão,2101350,Bacurituba
BR,Brasil,21,Maranhão,2101400,Balsas
BR,Brasil,21,Maranhão,2101509,Barão de Grajaú
BR,Brasil,21,Maranhão,2101608,Barra do Corda
BR,Brasil,21,Maranhão,2101707,Barreirinhas
BR,Brasil,21,Maranhão,2101731,Belágua
BR,Brasil,21,Maranhão,2101772,Bela Vista do Maranhão
BR,Brasil,21,Maranhão,2101806,Benedito Leite
BR,Brasil,21,Maranhão,2101905,Bequimão
BR,Brasil,21,Maranhão,2101970,Boa Vista do Gurupi
BR,Brasil,21,Maranhão,2102002,Bom Jardim
BR,Brasil,21,Maranhão,2102036,Bom Jesus das Selvas
BR,Brasil,21,Maranhão,2102077,Bom Lugar
BR,Brasil,21,Maranhão,2102101,Brejo
BR,Brasil,21,Maranhão,2102150,Brejo de Areia
BR,Brasil,21,Maranhão,2102309,Buriti Bravo
BR,Brasil,21,Maranhão,2102325,Buriticupu
BR,Brasil,21,Maranhão,2102358,Buritirana
BR,Brasil,21,Maranhão,2102374,Cachoeira Grande
BR,Brasil,21,Maranhão,2102408,Cajapió
BR,Brasil,21,Maranhão,2102507,Cajari
BR,Brasil,21,Maranhão,2102556,Campestre do Maranhão
BR,Brasil,21,Maranhão,2102606,Cândido Mendes
BR,Brasil,21,Maranhão,2102705,Cantanhede
BR,Brasil,21,Maranhão,2102754,Capinzal do Norte
BR,Brasil,21,Maranhão,2102804,Carolina
BR,Brasil,21,Maranhão,2102903,Carutapera
BR,Brasil,21,Maranhão,2103000,Caxias
BR,Brasil,21,Maranhão,2103109,Cedral
BR,Brasil,21,Maranhão,2103125,Central do Maranhão
BR,Brasil,21,Maranhão,2103158,Centro do Guilherme
BR,Brasil,21,Maranhão,2103174,Centro Novo do Maranhão
BR,Brasil,21,Maranhão,2103208,Chapadinha
BR,Brasil,21,Maranhão,2103257,Cidelândia
BR,Brasil,21,Maranhão,2103307,Codó
BR,Brasil,21,Maranhão,2103406,Coelho Neto
BR,Brasil,21,Maranhão,2103505,Colinas
BR,Brasil,21,Maranhão,2103901,Duque Bacelar
BR,Brasil,21,Maranhão,2103554,Conceição do Lago-Açu
BR,Brasil,21,Maranhão,2103604,Coroatá
BR,Brasil,21,Maranhão,2103703,Cururupu
BR,Brasil,21,Maranhão,2103752,Davinópolis
BR,Brasil,21,Maranhão,2103802,Dom Pedro
BR,Brasil,22,Piauí,2200251,Alagoinha do Piauí
BR,Brasil,21,Maranhão,2104008,Esperantinópolis
BR,Brasil,21,Maranhão,2104057,Estreito
BR,Brasil,21,Maranhão,2104073,Feira Nova do Maranhão
BR,Brasil,21,Maranhão,2104081,Fernando Falcão
BR,Brasil,21,Maranhão,2104099,Formosa da Serra Negra
BR,Brasil,21,Maranhão,2104107,Fortaleza dos Nogueiras
BR,Brasil,21,Maranhão,2104206,Fortuna
BR,Brasil,21,Maranhão,2104305,Godofredo Viana
BR,Brasil,21,Maranhão,2104404,Gonçalves Dias
BR,Brasil,21,Maranhão,2104503,Governador Archer
BR,Brasil,21,Maranhão,2104552,Governador Edison Lobão
BR,Brasil,21,Maranhão,2105203,Igarapé Grande
BR,Brasil,21,Maranhão,2104602,Governador Eugênio Barros
BR,Brasil,21,Maranhão,2104628,Governador Luiz Rocha
BR,Brasil,21,Maranhão,2104651,Governador Newton Bello
BR,Brasil,21,Maranhão,2104677,Governador Nunes Freire
BR,Brasil,21,Maranhão,2104701,Graça Aranha
BR,Brasil,23,Ceará,2300705,Alto Santo
BR,Brasil,21,Maranhão,2104800,Grajaú
BR,Brasil,21,Maranhão,2104909,Guimarães
BR,Brasil,21,Maranhão,2105005,Humberto de Campos
BR,Brasil,21,Maranhão,2105104,Icatu
BR,Brasil,21,Maranhão,2105153,Igarapé do Meio
BR,Brasil,21,Maranhão,2105302,Imperatriz
BR,Brasil,21,Maranhão,2105351,Itaipava do Grajaú
BR,Brasil,21,Maranhão,2105401,Itapecuru Mirim
BR,Brasil,21,Maranhão,2105427,Itinga do Maranhão
BR,Brasil,21,Maranhão,2105450,Jatobá
BR,Brasil,21,Maranhão,2105476,Jenipapo dos Vieiras
BR,Brasil,21,Maranhão,2105500,João Lisboa
BR,Brasil,21,Maranhão,2105609,Joselândia
BR,Brasil,21,Maranhão,2105658,Junco do Maranhão
BR,Brasil,21,Maranhão,2105708,Lago da Pedra
BR,Brasil,21,Maranhão,2105807,Lago do Junco
BR,Brasil,21,Maranhão,2105906,Lago Verde
BR,Brasil,21,Maranhão,2105922,Lagoa do Mato
BR,Brasil,21,Maranhão,2105948,Lago dos Rodrigues
BR,Brasil,21,Maranhão,2105963,Lagoa Grande do Maranhão
BR,Brasil,21,Maranhão,2105989,Lajeado Novo
BR,Brasil,21,Maranhão,2106003,Lima Campos
BR,Brasil,21,Maranhão,2106102,Loreto
BR,Brasil,21,Maranhão,2106201,Luís Domingues
BR,Brasil,21,Maranhão,2106300,Magalhães de Almeida
BR,Brasil,21,Maranhão,2106326,Maracaçumé
BR,Brasil,21,Maranhão,2106359,Marajá do Sena
BR,Brasil,21,Maranhão,2106375,Maranhãozinho
BR,Brasil,21,Maranhão,2106755,Miranda do Norte
BR,Brasil,21,Maranhão,2106409,Mata Roma
BR,Brasil,21,Maranhão,2106508,Matinha
BR,Brasil,21,Maranhão,2106607,Matões
BR,Brasil,21,Maranhão,2106631,Matões do Norte
BR,Brasil,21,Maranhão,2106672,Milagres do Maranhão
BR,Brasil,21,Maranhão,2106706,Mirador
BR,Brasil,21,Maranhão,2106805,Mirinzal
BR,Brasil,21,Maranhão,2106904,Monção
BR,Brasil,21,Maranhão,2107001,Montes Altos
BR,Brasil,21,Maranhão,2107100,Morros
BR,Brasil,21,Maranhão,2107456,Olinda Nova do Maranhão
BR,Brasil,21,Maranhão,2107209,Nina Rodrigues
BR,Brasil,21,Maranhão,2107258,Nova Colinas
BR,Brasil,21,Maranhão,2107308,Nova Iorque
BR,Brasil,21,Maranhão,2107357,Nova Olinda do Maranhão
BR,Brasil,21,Maranhão,2107407,Olho d'Água das Cunhãs
BR,Brasil,21,Maranhão,2107506,Paço do Lumiar
BR,Brasil,21,Maranhão,2107605,Palmeirândia
BR,Brasil,21,Maranhão,2107704,Paraibano
BR,Brasil,21,Maranhão,2107803,Parnarama
BR,Brasil,21,Maranhão,2107902,Passagem Franca
BR,Brasil,21,Maranhão,2108009,Pastos Bons
BR,Brasil,21,Maranhão,2108058,Paulino Neves
BR,Brasil,21,Maranhão,2108108,Paulo Ramos
BR,Brasil,21,Maranhão,2108207,Pedreiras
BR,Brasil,21,Maranhão,2108256,Pedro do Rosário
BR,Brasil,21,Maranhão,2108306,Penalva
BR,Brasil,21,Maranhão,2108405,Peri Mirim
BR,Brasil,21,Maranhão,2108454,Peritoró
BR,Brasil,21,Maranhão,2108504,Pindaré-Mirim
BR,Brasil,21,Maranhão,2108603,Pinheiro
BR,Brasil,21,Maranhão,2108702,Pio XII
BR,Brasil,25,Paraíba,2501807,Bayeux
BR,Brasil,21,Maranhão,2108801,Pirapemas
BR,Brasil,21,Maranhão,2108900,Poção de Pedras
BR,Brasil,21,Maranhão,2109007,Porto Franco
BR,Brasil,21,Maranhão,2109056,Porto Rico do Maranhão
BR,Brasil,21,Maranhão,2109106,Presidente Dutra
BR,Brasil,21,Maranhão,2109205,Presidente Juscelino
BR,Brasil,21,Maranhão,2109239,Presidente Médici
BR,Brasil,21,Maranhão,2109270,Presidente Sarney
BR,Brasil,21,Maranhão,2109304,Presidente Vargas
BR,Brasil,21,Maranhão,2109403,Primeira Cruz
BR,Brasil,21,Maranhão,2109452,Raposa
BR,Brasil,21,Maranhão,2109502,Riachão
BR,Brasil,21,Maranhão,2109551,Ribamar Fiquene
BR,Brasil,21,Maranhão,2109601,Rosário
BR,Brasil,21,Maranhão,2109700,Sambaíba
BR,Brasil,21,Maranhão,2109759,Santa Filomena do Maranhão
BR,Brasil,21,Maranhão,2109809,Santa Helena
BR,Brasil,21,Maranhão,2109908,Santa Inês
BR,Brasil,21,Maranhão,2110005,Santa Luzia
BR,Brasil,21,Maranhão,2110039,Santa Luzia do Paruá
BR,Brasil,21,Maranhão,2110104,Santa Quitéria do Maranhão
BR,Brasil,21,Maranhão,2110203,Santa Rita
BR,Brasil,21,Maranhão,2110237,Santana do Maranhão
BR,Brasil,21,Maranhão,2110278,Santo Amaro do Maranhão
BR,Brasil,21,Maranhão,2110302,Santo Antônio dos Lopes
BR,Brasil,21,Maranhão,2110401,São Benedito do Rio Preto
BR,Brasil,21,Maranhão,2110500,São Bento
BR,Brasil,21,Maranhão,2110609,São Bernardo
BR,Brasil,21,Maranhão,2111201,São José de Ribamar
BR,Brasil,21,Maranhão,2110658,São Domingos do Azeitão
BR,Brasil,21,Maranhão,2110708,São Domingos do Maranhão
BR,Brasil,21,Maranhão,2110807,São Félix de Balsas
BR,Brasil,21,Maranhão,2110856,São Francisco do Brejão
BR,Brasil,21,Maranhão,2110906,São Francisco do Maranhão
BR,Brasil,21,Maranhão,2111250,São José dos Basílios
BR,Brasil,21,Maranhão,2111003,São João Batista
BR,Brasil,21,Maranhão,2111029,São João do Carú
BR,Brasil,21,Maranhão,2111052,São João do Paraíso
BR,Brasil,21,Maranhão,2111078,São João do Soter
BR,Brasil,21,Maranhão,2111102,São João dos Patos
BR,Brasil,21,Maranhão,2111508,São Mateus do Maranhão
BR,Brasil,21,Maranhão,2111532,São Pedro da Água Branca
BR,Brasil,21,Maranhão,2111573,São Pedro dos Crentes
BR,Brasil,21,Maranhão,2111607,São Raimundo das Mangabeiras
BR,Brasil,21,Maranhão,2111631,São Raimundo do Doca Bezerra
BR,Brasil,21,Maranhão,2111672,São Roberto
BR,Brasil,21,Maranhão,2111706,São Vicente Ferrer
BR,Brasil,21,Maranhão,2111722,Satubinha
BR,Brasil,21,Maranhão,2111748,Senador Alexandre Costa
BR,Brasil,21,Maranhão,2111763,Senador La Rocque
BR,Brasil,23,Ceará,2308377,Miraíma
BR,Brasil,21,Maranhão,2111789,Serrano do Maranhão
BR,Brasil,21,Maranhão,2111805,Sítio Novo
BR,Brasil,21,Maranhão,2111904,Sucupira do Norte
BR,Brasil,21,Maranhão,2111953,Sucupira do Riachão
BR,Brasil,21,Maranhão,2112001,Tasso Fragoso
BR,Brasil,21,Maranhão,2112100,Timbiras
BR,Brasil,25,Paraíba,2501906,Belém
BR,Brasil,21,Maranhão,2112209,Timon
BR,Brasil,21,Maranhão,2112233,Trizidela do Vale
BR,Brasil,21,Maranhão,2112274,Tufilândia
